sample_number,sim_time,pos_x,pos_y,pos_z,road_elevation_left,road_elevation_right
53235,532.35,791.1664,421.5874,145.3478,145.0132,144.9707
53236,532.36,791.3525,421.4642,145.3522,145.0153,144.9717
53237,532.37,791.3525,421.4642,145.3522,145.0222,144.9746
53238,532.38,791.5926,421.3053,145.358,145.0222,144.9746
53239,532.39,791.5926,421.3053,145.358,145.0345,144.9799
53240,532.4,791.8265,421.1505,145.364,145.0345,144.9799
53241,532.41,791.8265,421.1505,145.364,145.0427,144.9833
53242,532.42,792.0678,420.991,145.369,145.0427,144.9833
53243,532.43,792.303,420.8353,145.3728,145.051,144.9861
53244,532.44,792.303,420.8353,145.3728,145.0629,144.992
53245,532.45,792.303,420.8353,145.3728,145.0629,144.992
53246,532.46,792.6337,420.6169,145.3782,145.0629,144.992
53247,532.47,792.6337,420.6169,145.3782,145.0739,144.9956
53248,532.48,792.8706,420.4602,145.3818,145.0781,145.001
53249,532.49,793.1014,420.3075,145.3851,145.0781,145.001
53250,532.5,793.1014,420.3075,145.3851,145.0922,145.0049
53251,532.51,793.292,420.1815,145.3884,145.0922,145.0049
53252,532.52,793.292,420.1815,145.3884,145.1071,145.0092
53253,532.53,793.5238,420.0279,145.3927,145.1071,145.0092
53254,532.54,793.7632,419.8692,145.3974,145.1193,145.0149
53255,532.55,793.7632,419.8692,145.3974,145.1255,145.0208
53256,532.56,793.9549,419.7415,145.4014,145.1255,145.0208
53257,532.57,793.9549,419.7415,145.4014,145.1255,145.0208
53258,532.58,794.2428,419.549,145.4089,145.1336,145.0254
53259,532.59,794.2428,419.549,145.4089,145.142,145.0283
53260,532.6,794.4828,419.3876,145.4166,145.142,145.0283
53261,532.61,794.4828,419.3876,145.4166,145.14,145.0393
53262,532.62,794.7292,419.2209,145.4247,145.14,145.0393
53263,532.63,794.7292,419.2209,145.4247,145.1655,145.0472
53264,532.64,795.0635,418.9929,145.4358,145.1655,145.0472
53265,532.65,795.0635,418.9929,145.4358,145.1698,145.0568
53266,532.66,795.2541,418.8625,145.442,145.1698,145.0568
53267,532.67,795.4582,418.723,145.4487,145.1721,145.0639
53268,532.68,795.4582,418.723,145.4487,145.1763,145.0709
53269,532.69,795.4582,418.723,145.4487,145.1763,145.0709
53270,532.7,795.7631,418.5133,145.4579,145.1763,145.0709
53271,532.71,795.7631,418.5133,145.4579,145.1777,145.0745
53272,532.72,795.9256,418.4017,145.4627,145.1777,145.0745
53273,532.73,796.1489,418.2485,145.4693,145.1832,145.0778
53274,532.74,796.1489,418.2485,145.4693,145.1843,145.0773
53275,532.75,796.1489,418.2485,145.4693,145.1843,145.0773
53276,532.76,796.5343,417.9847,145.481,145.1843,145.0773
53277,532.77,796.5343,417.9847,145.481,145.1879,145.0811
53278,532.78,796.7638,417.8272,145.487,145.1879,145.0811
53279,532.79,796.7638,417.8272,145.487,145.1891,145.0847
53280,532.8,796.9863,417.6744,145.4926,145.196,145.0914
53281,532.81,796.9863,417.6744,145.4926,145.196,145.0914
53282,532.82,797.2692,417.4805,145.4989,145.196,145.0914
53283,532.83,797.2692,417.4805,145.4989,145.2132,145.0966
53284,532.84,797.5046,417.319,145.5026,145.2132,145.0966
53285,532.85,797.7865,417.1254,145.505,145.2007,145.1029
53286,532.86,797.7865,417.1254,145.505,145.2346,145.1065
53287,532.87,798.0142,416.9685,145.5061,145.2346,145.1065
53288,532.88,798.0142,416.9685,145.5061,145.2248,145.1083
53289,532.89,798.2881,416.7794,145.5079,145.2248,145.1083
53290,532.9,798.2881,416.7794,145.5079,145.2487,145.1098
53291,532.91,798.5544,416.5948,145.5107,145.2487,145.1098
53292,532.92,798.8192,416.4097,145.5146,145.2423,145.1124
53293,532.93,798.8192,416.4097,145.5146,145.2423,145.1124
53294,532.94,799.0765,416.2288,145.5197,145.2469,145.1159
53295,532.95,799.0765,416.2288,145.5197,145.2608,145.1219
53296,532.96,799.2801,416.0845,145.5237,145.2608,145.1219
53297,532.97,799.2801,416.0845,145.5237,145.2646,145.1241
53298,532.98,799.5288,415.9069,145.5289,145.2651,145.135
53299,532.99,799.5288,415.9069,145.5289,145.2651,145.135
53300,533.0,799.8281,415.6912,145.5353,145.2651,145.135
53301,533.01,800.0221,415.5501,145.5389,145.2596,145.1385
53302,533.02,800.0221,415.5501,145.5389,145.2598,145.1466
53303,533.03,800.2216,415.4041,145.5427,145.2598,145.1466
53304,533.04,800.2216,415.4041,145.5427,145.2568,145.1514
53305,533.05,800.4591,415.2299,145.5479,145.2568,145.1514
53306,533.06,800.4591,415.2299,145.5479,145.2633,145.1526
53307,533.07,800.7016,415.0511,145.5528,145.2633,145.1526
53308,533.08,800.9373,414.8771,145.5567,145.2658,145.1548
53309,533.09,800.9373,414.8771,145.5567,145.2658,145.1548
53310,533.1,801.1286,414.7364,145.5599,145.2464,145.156
53311,533.11,801.1286,414.7364,145.5599,145.2464,145.156
53312,533.12,801.4593,414.4929,145.5646,145.2674,145.16
53313,533.13,801.4593,414.4929,145.5646,145.2674,145.16
53314,533.14,801.6947,414.3196,145.5672,145.2572,145.1608
53315,533.15,801.6947,414.3196,145.5672,145.2734,145.1616
53316,533.16,801.8791,414.1839,145.5688,145.2734,145.1616
53317,533.17,801.8791,414.1839,145.5688,145.2803,145.1629
53318,533.18,802.2472,413.9121,145.5716,145.2803,145.1629
53319,533.19,802.2472,413.9121,145.5716,145.2802,145.1653
53320,533.2,802.4309,413.7758,145.5723,145.2802,145.1653
53321,533.21,802.4309,413.7758,145.5723,145.2888,145.1694
53322,533.22,802.6581,413.6062,145.5734,145.295,145.1737
53323,533.23,802.6581,413.6062,145.5734,145.295,145.1737
53324,533.24,802.9656,413.3745,145.5746,145.295,145.1737
53325,533.25,802.9656,413.3745,145.5746,145.3017,145.1783
53326,533.26,803.1841,413.2083,145.5754,145.3028,145.1778
53327,533.27,803.4012,413.0415,145.576,145.3028,145.1778
53328,533.28,803.4012,413.0415,145.576,145.3013,145.1767
53329,533.29,803.6108,412.8788,145.5771,145.3013,145.1767
53330,533.3,803.6108,412.8788,145.5771,145.2963,145.1806
53331,533.31,803.8252,412.7106,145.5789,145.2963,145.1806
53332,533.32,803.8252,412.7106,145.5789,145.2895,145.1776
53333,533.33,804.0022,412.5709,145.5811,145.2895,145.1776
53334,533.34,804.2149,412.4021,145.5837,145.2895,145.178
53335,533.35,804.2149,412.4021,145.5837,145.2895,145.178
53336,533.36,804.4334,412.2285,145.5863,145.2814,145.1789
53337,533.37,804.4334,412.2285,145.5863,145.2883,145.1788
53338,533.38,804.6461,412.0596,145.5879,145.2883,145.1788
53339,533.39,804.6461,412.0596,145.5879,145.2887,145.1802
53340,533.4,804.8645,411.886,145.5883,145.2887,145.1802
53341,533.41,804.8645,411.886,145.5883,145.2838,145.18
53342,533.42,805.1195,411.6834,145.5881,145.2838,145.18
53343,533.43,805.3317,411.5146,145.5871,145.28,145.182
53344,533.44,805.3317,411.5146,145.5871,145.28,145.182
53345,533.45,805.5072,411.3746,145.5865,145.2751,145.1829
53346,533.46,805.5072,411.3746,145.5865,145.266,145.1831
53347,533.47,805.8027,411.138,145.5852,145.266,145.1831
53348,533.48,805.8027,411.138,145.5852,145.2622,145.1837
53349,533.49,806.0072,410.9738,145.5852,145.2622,145.1837
53350,533.5,806.0072,410.9738,145.5852,145.2572,145.1836
53351,533.51,806.2166,410.8045,145.5852,145.2485,145.184
53352,533.52,806.3774,410.6736,145.5854,145.2485,145.184
53353,533.53,806.3774,410.6736,145.5854,145.2485,145.184
53354,533.54,806.5909,410.499,145.5859,145.2455,145.1824
53355,533.55,806.5909,410.499,145.5859,145.2437,145.1828
53356,533.56,806.7682,410.3535,145.5865,145.2437,145.1828
53357,533.57,806.7682,410.3535,145.5865,145.2386,145.1849
53358,533.58,806.9506,410.203,145.5871,145.2386,145.1849
53359,533.59,806.9506,410.203,145.5871,145.2386,145.1849
53360,533.6,807.2253,409.9747,145.5873,145.2444,145.1851
53361,533.61,807.2253,409.9747,145.5873,145.2444,145.1851
53362,533.62,807.4115,409.8191,145.5871,145.2416,145.1872
53363,533.63,807.4115,409.8191,145.5871,145.2351,145.1983
53364,533.64,807.6026,409.6584,145.5861,145.2351,145.1983
53365,533.65,807.6026,409.6584,145.5861,145.2351,145.1983
53366,533.66,807.8861,409.42,145.5853,145.2289,145.1896
53367,533.67,807.8861,409.42,145.5853,145.2227,145.1984
53368,533.68,808.0768,409.2594,145.5843,145.2227,145.1984
53369,533.69,808.2672,409.0987,145.5834,145.2156,145.207
53370,533.7,808.2672,409.0987,145.5834,145.2086,145.1942
53371,533.71,808.544,408.8652,145.5833,145.2086,145.1942
53372,533.72,808.544,408.8652,145.5833,145.2016,145.197
53373,533.73,808.7688,408.6753,145.5836,145.2016,145.197
53374,533.74,808.7688,408.6753,145.5836,145.1964,145.2049
53375,533.75,808.9416,408.5289,145.5841,145.1952,145.2025
53376,533.76,809.1596,408.3429,145.5855,145.1952,145.2025
53377,533.77,809.1596,408.3429,145.5855,145.1946,145.2162
53378,533.78,809.3714,408.1616,145.5874,145.1946,145.2162
53379,533.79,809.531,408.0241,145.5893,145.1929,145.2237
53380,533.8,809.531,408.0241,145.5893,145.1919,145.21
53381,533.81,809.7237,407.8569,145.5919,145.1919,145.21
53382,533.82,809.9155,407.6894,145.5949,145.1896,145.2197
53383,533.83,809.9155,407.6894,145.5949,145.1896,145.2197
53384,533.84,810.1007,407.5268,145.5975,145.1856,145.2325
53385,533.85,810.1007,407.5268,145.5975,145.1856,145.2325
53386,533.86,810.2851,407.3646,145.6016,145.1836,145.2284
53387,533.87,810.4684,407.2022,145.6056,145.1797,145.2339
53388,533.88,810.4684,407.2022,145.6056,145.1797,145.2339
53389,533.89,810.4684,407.2022,145.6056,145.1793,145.2384
53390,533.9,810.7222,406.9756,145.6102,145.1785,145.2361
53391,533.91,810.8977,406.818,145.6136,145.1785,145.2361
53392,533.92,810.8977,406.818,145.6136,145.1751,145.2368
53393,533.93,811.0724,406.6605,145.6174,145.1751,145.2368
53394,533.94,811.0724,406.6605,145.6174,145.1738,145.2381
53395,533.95,811.2515,406.4978,145.6206,145.1738,145.2381
53396,533.96,811.4298,406.3349,145.6222,145.1747,145.2361
53397,533.97,811.4298,406.3349,145.6222,145.1747,145.2361
53398,533.98,811.6073,406.1723,145.6239,145.1728,145.2365
53399,533.99,811.6073,406.1723,145.6239,145.1728,145.2365
53400,534.0,811.7846,406.0097,145.6253,145.1738,145.2356
53401,534.01,811.7846,406.0097,145.6253,145.1793,145.2337
53402,534.02,811.7846,406.0097,145.6253,145.1793,145.2337
53403,534.03,812.0735,405.7431,145.6219,145.1799,145.2324
53404,534.04,812.2231,405.6049,145.6197,145.1799,145.2324
53405,534.05,812.3673,405.4714,145.617,145.1821,145.2296
53406,534.06,812.3673,405.4714,145.617,145.1821,145.2296
53407,534.07,812.554,405.2981,145.6125,145.1825,145.2245
53408,534.08,812.554,405.2981,145.6125,145.1811,145.2222
53409,534.09,812.6977,405.1642,145.6088,145.1811,145.2222
53410,534.1,812.884,404.9903,145.6051,145.1791,145.2191
53411,534.11,812.884,404.9903,145.6051,145.1763,145.2157
53412,534.12,813.0327,404.8508,145.6025,145.1763,145.2157
53413,534.13,813.0327,404.8508,145.6025,145.1751,145.2141
53414,534.14,813.2182,404.6759,145.5995,145.1751,145.2141
53415,534.15,813.398,404.5053,145.5974,145.1747,145.2109
53416,534.16,813.398,404.5053,145.5974,145.1733,145.2112
53417,534.17,813.5779,404.334,145.5956,145.1733,145.2112
53418,534.18,813.5779,404.334,145.5956,145.1728,145.2126
53419,534.19,813.7576,404.1618,145.5944,145.1728,145.2126
53420,534.2,813.7576,404.1618,145.5944,145.1742,145.2138
53421,534.21,814.0484,403.8812,145.5925,145.1742,145.2138
53422,534.22,814.0484,403.8812,145.5925,145.1763,145.2184
53423,534.23,814.2281,403.7064,145.5923,145.1763,145.2184
53424,534.24,814.2281,403.7064,145.5923,145.177,145.2202
53425,534.25,814.4024,403.5359,145.5926,145.1806,145.223
53426,534.26,814.4024,403.5359,145.5926,145.1806,145.223
53427,534.27,814.65,403.2915,145.5931,145.1812,145.223
53428,534.28,814.7921,403.1503,145.5942,145.1812,145.223
53429,534.29,814.7921,403.1503,145.5942,145.1826,145.223
53430,534.3,814.9657,402.9773,145.5962,145.1847,145.2236
53431,534.31,814.9657,402.9773,145.5962,145.1847,145.2236
53432,534.32,815.139,402.8037,145.5985,145.1847,145.2236
53433,534.33,815.3121,402.6297,145.6011,145.1861,145.2261
53434,534.34,815.3121,402.6297,145.6011,145.1861,145.2261
53435,534.35,815.4903,402.4498,145.6036,145.1909,145.2268
53436,534.36,815.4903,402.4498,145.6036,145.1862,145.2266
53437,534.37,815.6685,402.2695,145.606,145.1862,145.2266
53438,534.38,815.6685,402.2695,145.606,145.1862,145.2266
53439,534.39,815.8775,402.0566,145.6086,145.1899,145.2263
53440,534.4,815.8775,402.0566,145.6086,145.1898,145.2259
53441,534.41,816.0548,401.8747,145.6107,145.1898,145.2259
53442,534.42,816.2058,401.7191,145.6128,145.1871,145.2268
53443,534.43,816.2058,401.7191,145.6128,145.1871,145.2268
53444,534.44,816.2058,401.7191,145.6128,145.1871,145.2268
53445,534.45,816.4339,401.4821,145.6163,145.1849,145.2283
53446,534.46,816.4339,401.4821,145.6163,145.1837,145.2275
53447,534.47,816.5942,401.3144,145.6182,145.1837,145.2275
53448,534.48,816.754,401.1462,145.6202,145.1821,145.2277
53449,534.49,816.754,401.1462,145.6202,145.1821,145.2277
53450,534.5,816.754,401.1462,145.6202,145.1878,145.2292
53451,534.51,816.9593,400.9281,145.6223,145.1878,145.2292
53452,534.52,817.1235,400.753,145.6238,145.19,145.2269
53453,534.53,817.1235,400.753,145.6238,145.1962,145.2267
53454,534.54,817.2869,400.5773,145.6245,145.1962,145.2267
53455,534.55,817.2869,400.5773,145.6245,145.2011,145.2301
53456,534.56,817.2869,400.5773,145.6245,145.2011,145.2301
53457,534.57,817.5779,400.2626,145.6228,145.2059,145.2244
53458,534.58,817.7807,400.0405,145.6223,145.2059,145.2244
53459,534.59,817.7807,400.0405,145.6223,145.2151,145.2271
53460,534.6,817.9426,399.8615,145.6206,145.2151,145.2271
53461,534.61,817.9426,399.8615,145.6206,145.2161,145.2177
53462,534.62,818.1746,399.603,145.6183,145.2161,145.2177
53463,534.63,818.1746,399.603,145.6183,145.2237,145.2143
53464,534.64,818.3703,399.3823,145.617,145.2237,145.2143
53465,534.65,818.5252,399.2056,145.6153,145.2276,145.2209
53466,534.66,818.5252,399.2056,145.6153,145.2321,145.2017
53467,534.67,818.7147,398.9879,145.6133,145.2321,145.2017
53468,534.68,818.7147,398.9879,145.6133,145.2321,145.2017
53469,534.69,818.9038,398.7691,145.61,145.232,145.2075
53470,534.7,818.9038,398.7691,145.61,145.2319,145.2013
53471,534.71,819.0923,398.5493,145.6083,145.2319,145.2013
53472,534.72,819.2409,398.3749,145.606,145.2323,145.2046
53473,534.73,819.2409,398.3749,145.606,145.2323,145.2046
53474,534.74,819.4239,398.1593,145.6025,145.235,145.205
53475,534.75,819.4239,398.1593,145.6025,145.235,145.205
53476,534.76,819.6066,397.9432,145.6012,145.2389,145.1957
53477,534.77,819.6066,397.9432,145.6012,145.2451,145.2104
53478,534.78,819.7886,397.7259,145.5986,145.2451,145.2104
53479,534.79,819.7886,397.7259,145.5986,145.2484,145.206
53480,534.8,820.0427,397.4194,145.5972,145.2484,145.206
53481,534.81,820.0427,397.4194,145.5972,145.2552,145.2085
53482,534.82,820.1832,397.2475,145.5968,145.2552,145.2085
53483,534.83,820.1832,397.2475,145.5968,145.258,145.2112
53484,534.84,820.3616,397.0278,145.5986,145.258,145.2112
53485,534.85,820.5002,396.855,145.6014,145.2637,145.2077
53486,534.86,820.5002,396.855,145.6014,145.2637,145.2077
53487,534.87,820.6755,396.6336,145.6049,145.2666,145.211
53488,534.88,820.6755,396.6336,145.6049,145.27,145.2158
53489,534.89,820.8493,396.4117,145.6098,145.27,145.2158
53490,534.9,820.8493,396.4117,145.6098,145.2815,145.2148
53491,534.91,821.0174,396.1952,145.6162,145.2815,145.2148
53492,534.92,821.1517,396.0202,145.622,145.2714,145.21
53493,534.93,821.1517,396.0202,145.622,145.2733,145.2232
53494,534.94,821.2897,395.8389,145.6279,145.2733,145.2232
53495,534.95,821.4226,395.6633,145.6337,145.2897,145.2278
53496,534.96,821.4226,395.6633,145.6337,145.2897,145.2278
53497,534.97,821.5917,395.439,145.6416,145.2785,145.2297
53498,534.98,821.5917,395.439,145.6416,145.288,145.2402
53499,534.99,821.7553,395.2203,145.6478,145.288,145.2402
53500,535.0,821.8914,395.0376,145.6522,145.3027,145.2447
53501,535.01,821.8914,395.0376,145.6522,145.3027,145.2447
53502,535.02,822.0543,394.818,145.6571,145.2957,145.2511
53503,535.03,822.0543,394.818,145.6571,145.2957,145.2511
53504,535.04,822.0543,394.818,145.6571,145.3062,145.2529
53505,535.05,822.2521,394.5486,145.6621,145.3062,145.2529
53506,535.06,822.4171,394.3211,145.6671,145.3049,145.2575
53507,535.07,822.4171,394.3211,145.6671,145.3049,145.2575
53508,535.08,822.577,394.0989,145.6719,145.3015,145.2513
53509,535.09,822.577,394.0989,145.6719,145.3015,145.2513
53510,535.1,822.7709,393.8263,145.6779,145.3029,145.2578
53511,535.11,822.7709,393.8263,145.6779,145.3029,145.2578
53512,535.12,822.9285,393.602,145.6835,145.3109,145.2649
53513,535.13,822.9285,393.602,145.6835,145.3196,145.2656
53514,535.14,823.0898,393.3707,145.6881,145.3196,145.2656
53515,535.15,823.0898,393.3707,145.6881,145.3238,145.2666
53516,535.16,823.2762,393.1007,145.6925,145.3238,145.2666
53517,535.17,823.2762,393.1007,145.6925,145.3321,145.2769
53518,535.18,823.4011,392.9178,145.6959,145.3321,145.2769
53519,535.19,823.526,392.7341,145.6984,145.3357,145.2865
53520,535.2,823.526,392.7341,145.6984,145.33,145.2831
53521,535.21,823.6505,392.5498,145.7001,145.33,145.2831
53522,535.22,823.6505,392.5498,145.7001,145.3428,145.2961
53523,535.23,823.8076,392.3136,145.7029,145.349,145.3017
53524,535.24,823.9633,392.076,145.7067,145.349,145.3017
53525,535.25,823.9633,392.076,145.7067,145.3441,145.3015
53526,535.26,824.0847,391.8887,145.7102,145.3441,145.3015
53527,535.27,824.0847,391.8887,145.7102,145.3477,145.3051
53528,535.28,824.0847,391.8887,145.7102,145.3477,145.3051
53529,535.29,824.2754,391.5902,145.7158,145.3601,145.3034
53530,535.3,824.2754,391.5902,145.7158,145.3601,145.3034
53531,535.31,824.406,391.3811,145.7211,145.363,145.3089
53532,535.32,824.406,391.3811,145.7211,145.363,145.3089
53533,535.33,824.5396,391.1643,145.7269,145.3661,145.3104
53534,535.34,824.5396,391.1643,145.7269,145.3661,145.3104
53535,535.35,824.7089,390.8881,145.7336,145.3661,145.3104
53536,535.36,824.8127,390.7167,145.737,145.3707,145.3125
53537,535.37,824.8127,390.7167,145.737,145.3707,145.3125
53538,535.38,824.9549,390.4781,145.7421,145.3767,145.3208
53539,535.39,824.9549,390.4781,145.7421,145.3813,145.3333
53540,535.4,825.092,390.2451,145.7477,145.3813,145.3333
53541,535.41,825.092,390.2451,145.7477,145.3813,145.3333
53542,535.42,825.2673,389.9441,145.7537,145.3908,145.328
53543,535.43,825.2673,389.9441,145.7537,145.4018,145.3438
53544,535.44,825.4021,389.7087,145.7583,145.4018,145.3438
53545,535.45,825.4021,389.7087,145.7583,145.4083,145.3517
53546,535.46,825.5693,389.411,145.7648,145.4083,145.3517
53547,535.47,825.5693,389.411,145.7648,145.4129,145.3568
53548,535.48,825.7301,389.1186,145.7709,145.4129,145.3568
53549,535.49,825.8556,388.8862,145.7762,145.4174,145.3567
53550,535.5,825.8556,388.8862,145.7762,145.4211,145.3657
53551,535.51,825.9795,388.6529,145.7829,145.4211,145.3657
53552,535.52,825.9795,388.6529,145.7829,145.4227,145.3775
53553,535.53,826.1581,388.3085,145.7929,145.4227,145.3775
53554,535.54,826.1581,388.3085,145.7929,145.4283,145.3786
53555,535.55,826.3023,388.025,145.8009,145.4283,145.3786
53556,535.56,826.3859,387.8586,145.8057,145.4373,145.384
53557,535.57,826.3859,387.8586,145.8057,145.4415,145.3972
53558,535.58,826.4995,387.6293,145.812,145.4415,145.3972
53559,535.59,826.4995,387.6293,145.812,145.4415,145.3972
53560,535.6,826.6358,387.3502,145.8191,145.4536,145.4022
53561,535.61,826.6358,387.3502,145.8191,145.4581,145.4127
53562,535.62,826.7475,387.1189,145.8239,145.4581,145.4127
53563,535.63,826.8581,386.8867,145.828,145.4696,145.4172
53564,535.64,826.8581,386.8867,145.828,145.4696,145.4172
53565,535.65,826.8581,386.8867,145.828,145.4781,145.4189
53566,535.66,827.0162,386.5478,145.8335,145.4781,145.4189
53567,535.67,827.1232,386.3135,145.8376,145.4905,145.4226
53568,535.68,827.1232,386.3135,145.8376,145.4905,145.4226
53569,535.69,827.2505,386.0281,145.8426,145.496,145.424
53570,535.7,827.2505,386.0281,145.8426,145.496,145.424
53571,535.71,827.2505,386.0281,145.8426,145.5013,145.4281
53572,535.72,827.3993,385.6844,145.8506,145.5013,145.4281
53573,535.73,827.4963,385.4546,145.856,145.5041,145.4326
53574,535.74,827.4963,385.4546,145.856,145.5041,145.4326
53575,535.75,827.6152,385.1668,145.863,145.5066,145.4414
53576,535.76,827.6152,385.1668,145.863,145.5066,145.4414
